subject,group,run,trial,stims_onset,stims_duration,left_stim,right_stim,key_pressed,response,response_onset,RT,accuracy,ISI_onset,ISI_duration,feedback,feedback_onset,feedback_duration,ITI_onset,ITI_duration,reversal,lnRT,outlier,position,rel_position,action,state,reward,alpha_gain,alpha_loss,beta,Q,PE
011,human,1,123,554.106,0.806,Red,Blue,left,rich,554.515,0.41,1.0,554.912,0.583,reward,555.512,1.3,556.811,0.733,0,-0.891598119284,0,10,-6,2,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,124,557.554,0.856,Red,Blue,left,rich,558.003,0.449,1.0,558.411,0.433,reward,558.86,1.299,560.16,0.5,0,-0.80073239124,0,11,-5,2,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,125,560.67,0.923,Red,Blue,left,rich,561.195,0.525,1.0,561.593,0.516,reward,562.126,1.299,563.425,0.7,0,-0.644357016391,0,12,-4,2,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,126,564.135,0.673,Red,Blue,left,rich,564.403,0.268,1.0,564.808,0.533,reward,565.358,1.3,566.658,0.6,0,-1.31676829847,0,13,-3,2,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,127,567.268,1.023,Red,Blue,left,rich,567.883,0.615,1.0,568.29,0.45,reward,568.757,1.299,570.056,0.75,0,-0.486133011176,0,14,-2,2,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,128,570.816,0.673,Red,Blue,left,rich,571.091,0.275,1.0,571.489,0.45,reward,571.956,1.3,573.255,0.75,0,-1.29098418132,0,15,-1,2,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,129,574.015,0.79,Red,Blue,left,lean,574.403,0.388,0.0,574.805,0.5,no_incentive,575.321,0.7,576.021,0.616,1,-0.946749939359,0,16,0,2,1,0,1.0,1.0,0.00174320578013,0.0,-1.0
011,human,1,130,576.648,0.756,Red,Blue,right,rich,577.003,0.356,1.0,577.404,0.483,no_incentive,577.904,0.7,578.603,0.916,0,-1.03282454813,0,1,-36,1,1,0,1.0,1.0,0.00174320578013,0.0,0.0
011,human,1,131,579.53,1.056,Red,Blue,left,lean,580.187,0.657,0.0,580.586,0.55,no_incentive,581.153,0.7,581.852,0.883,0,-0.420071260498,0,2,-35,2,1,0,1.0,1.0,0.00174320578013,0.0,0.0
011,human,1,132,582.745,0.756,Red,Blue,right,rich,583.091,0.346,1.0,583.502,0.533,reward,584.051,1.299,585.351,0.733,0,-1.06131650392,0,3,-34,1,1,1,1.0,1.0,0.00174320578013,1.0,1.0
011,human,1,133,586.094,0.773,Red,Blue,right,rich,586.459,0.365,1.0,586.867,0.55,reward,587.434,1.299,588.733,0.883,0,-1.0078579254,0,4,-33,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,134,589.626,0.756,Red,Blue,right,rich,589.971,0.345,1.0,590.383,0.416,reward,590.816,1.299,592.115,0.95,0,-1.06421086195,0,5,-32,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,135,593.075,0.623,Red,Blue,right,rich,593.291,0.216,1.0,593.698,0.516,reward,594.231,1.3,595.531,0.9,0,-1.5324768713,0,6,-31,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,136,596.44,0.706,Red,Blue,right,rich,596.748,0.307,1.0,597.147,0.433,reward,597.597,1.3,598.896,0.65,0,-1.18090753139,0,7,-30,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,137,599.556,0.873,Red,Blue,right,rich,600.019,0.463,1.0,600.429,0.533,reward,600.979,1.3,602.278,0.566,0,-0.770028224896,0,8,-29,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,138,602.855,0.823,Red,Blue,right,rich,603.275,0.42,1.0,603.678,0.566,no_incentive,604.261,0.7,604.961,0.783,0,-0.867500567705,0,9,-28,1,1,0,1.0,1.0,0.00174320578013,0.0,-1.0
011,human,1,139,605.754,0.69,Red,Blue,left,lean,606.035,0.281,0.0,606.444,0.45,no_incentive,606.91,0.7,607.61,0.6,0,-1.26940060965,0,10,-27,2,1,0,1.0,1.0,0.00174320578013,0.0,0.0
011,human,1,140,608.22,0.823,Red,Blue,right,rich,608.635,0.415,1.0,609.043,0.516,reward,609.576,1.3,610.875,0.933,0,-0.879476758751,0,11,-26,1,1,1,1.0,1.0,0.00174320578013,1.0,1.0
011,human,1,141,611.818,0.773,Red,Blue,right,rich,612.187,0.368,1.0,612.591,0.533,reward,613.141,1.3,614.441,0.966,0,-0.999672340813,0,12,-25,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,142,615.417,0.773,Red,Blue,right,rich,615.787,0.369,1.0,616.19,0.483,reward,616.69,1.299,617.989,0.833,0,-0.996958634942,0,13,-24,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,143,618.833,0.773,Red,Blue,right,rich,619.203,0.37,1.0,619.606,0.566,reward,620.189,1.299,621.488,0.666,0,-0.994252273344,0,14,-23,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,144,622.165,0.84,Red,Blue,right,rich,622.603,0.438,1.0,623.004,0.4,reward,623.421,1.3,624.72,0.5,0,-0.825536368606,0,15,-22,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,145,625.23,0.84,Red,Blue,right,rich,625.659,0.428,1.0,626.07,0.55,reward,626.636,1.3,627.936,0.783,0,-0.8486320834,0,16,-21,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,146,628.729,0.573,Red,Blue,right,rich,628.899,0.169,1.0,629.302,0.483,no_incentive,629.802,0.7,630.502,0.8,0,-1.77785656406,0,17,-20,1,1,0,1.0,1.0,0.00174320578013,0.0,-1.0
011,human,1,147,631.312,0.756,Red,Blue,left,lean,631.667,0.355,0.0,632.068,0.4,no_incentive,632.484,0.7,633.184,0.816,0,-1.03563748951,0,18,-19,2,1,0,1.0,1.0,0.00174320578013,0.0,0.0
011,human,1,148,634.011,1.389,Red,Blue,right,rich,635.003,0.992,1.0,635.4,0.55,reward,635.966,1.299,637.266,0.866,0,-0.00803217169726,0,19,-18,1,1,1,1.0,1.0,0.00174320578013,1.0,1.0
011,human,1,149,638.142,0.723,Red,Blue,right,rich,638.458,0.316,1.0,638.865,0.55,reward,639.432,1.3,640.731,0.75,0,-1.1520130654,0,20,-17,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,1,150,641.491,0.773,Red,Blue,right,rich,641.867,0.375,1.0,642.264,0.516,reward,642.797,1.299,644.097,0.683,0,-0.980829253012,0,21,-16,1,1,1,1.0,1.0,0.00174320578013,1.0,0.0
011,human,2,2,667.665,1.123,Red,Blue,right,rich,668.386,0.721,1.0,668.788,0.483,no_incentive,669.288,0.7,669.988,0.933,0,-0.327116141697,0,22,-15,1,1,0,0.931984224031,0.999916352883,0.00141997450788,4.18235586463e-05,-0.5
011,human,2,3,670.931,0.84,Red,Blue,left,lean,671.362,0.431,0.0,671.77,0.483,no_incentive,672.27,0.7,672.97,0.566,0,-0.841647188878,0,23,-14,2,1,0,0.931984224031,0.999916352883,0.00141997450788,4.18235586463e-05,-0.5
011,human,2,4,673.547,0.74,Red,Blue,right,rich,673.882,0.335,1.0,674.286,0.55,reward,674.853,1.3,676.152,0.9,0,-1.09362474716,0,24,-13,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931987068693,0.999958176441
011,human,2,5,677.062,0.773,Red,Blue,right,rich,677.426,0.364,1.0,677.835,0.4,no_incentive,678.251,0.7,678.951,0.983,0,-1.01060141135,0,25,-12,1,1,0,0.931984224031,0.999916352883,0.00141997450788,7.79580316502e-05,-0.931987068693
011,human,2,6,679.944,0.923,Red,Blue,left,lean,680.466,0.522,0.0,680.867,0.416,reward,681.3,1.299,682.6,0.683,0,-0.650087691099,0,26,-11,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931987068693,0.999958176441
011,human,2,7,683.293,0.84,Red,Blue,left,lean,683.73,0.437,0.0,684.133,0.4,reward,684.549,1.299,685.849,0.933,0,-0.827822083887,0,27,-10,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374047701,0.0680129313075
011,human,2,8,686.792,0.79,Red,Blue,left,lean,687.178,0.386,0.0,687.581,0.517,no_incentive,688.115,0.7,688.814,0.866,0,-0.951917909517,0,28,-9,2,1,0,0.931984224031,0.999916352883,0.00141997450788,8.32601697182e-05,-0.995374047701
011,human,2,9,689.691,0.723,Red,Blue,right,rich,690.002,0.311,1.0,690.414,0.55,reward,690.98,1.299,692.28,0.766,0,-1.1679623668,0,29,-8,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989526407,0.999922041968
011,human,2,10,693.057,0.706,Red,Blue,right,rich,693.362,0.305,1.0,693.763,0.433,reward,694.212,1.3,695.512,0.533,0,-1.18744350237,0,30,-7,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374214865,0.0680104735933
011,human,2,11,696.055,0.806,Red,Blue,right,rich,696.45,0.394,1.0,696.862,0.583,reward,697.461,1.299,698.761,0.8,0,-0.931404369684,0,31,-6,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685373635,0.00462578513549
011,human,2,12,699.571,0.723,Red,Blue,right,rich,699.882,0.311,1.0,700.294,0.533,reward,700.843,1.3,702.143,0.933,0,-1.1679623668,0,32,-5,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978600444,0.000314626365457
011,human,2,13,703.086,0.74,Red,Blue,right,rich,703.418,0.331,1.0,703.826,0.483,reward,704.326,1.299,705.625,0.683,0,-1.10563690361,0,33,-4,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999998544493,2.13995563869e-05
011,human,2,14,706.318,0.723,Red,Blue,right,rich,706.634,0.315,1.0,707.041,0.516,reward,707.574,1.299,708.874,0.85,0,-1.15518264016,0,34,-3,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999901003,1.45550743302e-06
011,human,2,15,709.734,0.69,Red,Blue,right,rich,710.018,0.284,1.0,710.423,0.55,reward,710.99,1.3,712.289,0.95,0,-1.25878104082,0,35,-2,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999993267,9.89974674459e-08
011,human,2,16,713.249,0.673,Red,Blue,right,rich,713.514,0.265,1.0,713.922,0.466,reward,714.405,1.299,715.705,0.683,0,-1.328025453,0,36,-1,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999999542,6.73338951263e-09
011,human,2,17,716.398,0.756,Red,Blue,right,lean,716.746,0.347,0.0,717.154,0.433,no_incentive,717.604,0.7,718.304,0.516,1,-1.05843049904,0,37,0,1,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36471172544e-05,-0.999999999542
011,human,2,18,718.831,0.773,Red,Blue,left,rich,719.194,0.363,1.0,719.603,0.566,reward,720.187,1.3,721.486,0.983,0,-1.01335244472,0,1,-8,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989887036,0.99991673983
011,human,2,19,722.479,0.806,Red,Blue,left,rich,722.882,0.402,1.0,723.286,0.466,reward,723.769,1.3,725.068,0.966,0,-0.911303190363,0,2,-7,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374239393,0.0680101129642
011,human,2,20,726.045,0.706,Red,Blue,left,rich,726.353,0.309,1.0,726.751,0.55,reward,727.317,1.3,728.617,0.5,0,-1.17441400208,0,3,-6,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685375303,0.00462576060702
011,human,2,21,729.127,0.973,Red,Blue,left,rich,729.689,0.562,1.0,730.1,0.5,reward,730.616,1.3,731.916,0.8,0,-0.576253429088,0,4,-5,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978600557,0.000314624697135
011,human,2,22,732.726,0.856,Red,Blue,left,rich,733.185,0.46,1.0,733.582,0.433,reward,734.032,1.3,735.331,0.95,0,-0.776528789499,0,5,-4,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.9999985445,2.13994429147e-05
011,human,2,23,736.291,0.873,Red,Blue,left,rich,736.761,0.47,1.0,737.164,0.483,reward,737.664,1.3,738.963,0.75,0,-0.755022584278,0,6,-3,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999901003,1.4554997152e-06
011,human,2,24,739.723,0.823,Red,Blue,left,rich,740.146,0.423,1.0,740.546,0.417,reward,740.979,1.3,742.279,0.517,0,-0.860383099936,0,7,-2,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999993267,9.89969425325e-08
011,human,2,25,742.805,0.956,Red,Blue,left,rich,743.361,0.556,1.0,743.762,0.466,reward,744.245,1.3,745.544,0.516,0,-0.586986984732,0,8,-1,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999999542,6.73335387447e-09
011,human,2,26,746.071,0.956,Red,Blue,left,lean,746.625,0.554,0.0,747.027,0.433,no_incentive,747.477,0.7,748.177,0.833,1,-0.590590592235,0,9,0,2,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36471172544e-05,-0.999999999542
011,human,2,27,749.02,0.656,Red,Blue,right,rich,749.265,0.245,1.0,749.676,0.516,reward,750.209,1.3,751.509,0.8,0,-1.40649706844,0,1,-12,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989913354,0.999916352883
011,human,2,28,752.319,0.79,Red,Blue,right,rich,752.697,0.378,1.0,753.108,0.4,reward,753.525,1.3,754.824,0.883,0,-0.972861083363,0,2,-11,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374241183,0.0680100866457
011,human,2,29,755.717,0.74,Red,Blue,right,rich,756.057,0.34,1.0,756.457,0.4,reward,756.874,1.299,758.173,0.566,0,-1.07880966137,0,3,-10,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685375425,0.00462575881695
011,human,2,30,758.75,0.973,Red,Blue,right,rich,759.265,0.515,1.0,759.723,0.566,no_incentive,760.306,0.7,761.005,0.566,0,-0.663588378318,0,4,-9,1,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36207998539e-05,-0.999685375425
011,human,2,31,761.582,0.723,Red,Blue,left,lean,761.905,0.323,0.0,762.305,0.55,no_incentive,762.871,0.7,763.571,0.6,0,-1.13010295576,0,5,-8,2,1,0,0.931984224031,0.999916352883,0.00141997450788,6.99684022817e-09,-8.36471172544e-05
011,human,2,32,764.181,0.756,Red,Blue,right,rich,764.537,0.356,1.0,764.937,0.583,reward,765.537,1.3,766.837,0.566,0,-1.03282454813,0,6,-7,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989911564,0.9999163792
011,human,2,33,767.413,0.89,Red,Blue,right,rich,767.905,0.492,1.0,768.303,0.516,reward,768.836,1.3,770.136,0.716,0,-0.70927656249,0,7,-6,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374241061,0.0680100884357
011,human,2,34,770.862,0.773,Red,Blue,right,rich,771.225,0.363,1.0,771.635,0.55,reward,772.202,1.3,773.501,0.65,0,-1.01335244472,0,8,-5,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685375416,0.00462575893869
011,human,2,35,774.161,0.906,Red,Blue,right,rich,774.657,0.496,1.0,775.067,0.466,reward,775.55,1.299,776.85,0.866,0,-0.701179352257,0,9,-4,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978600565,0.000314624583662
011,human,2,36,777.726,0.673,Red,Blue,right,rich,777.993,0.266,1.0,778.399,0.4,reward,778.816,1.3,780.115,0.6,0,-1.3242589702,0,10,-3,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999998544501,2.13994351967e-05
011,human,2,37,780.725,0.973,Red,Blue,right,rich,781.289,0.564,1.0,781.698,0.4,reward,782.115,1.3,783.414,0.933,0,-0.572701027484,0,11,-2,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999901003,1.45549919017e-06
011,human,2,38,784.357,0.723,Red,Blue,right,rich,784.681,0.323,1.0,785.08,0.566,reward,785.663,1.3,786.963,0.95,0,-1.13010295576,0,12,-1,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999993267,9.89969068943e-08
011,human,2,40,791.238,0.79,Red,Blue,right,lean,791.625,0.386,0.0,792.028,0.5,no_incentive,792.544,0.7,793.244,0.75,1,-0.951917909517,0,13,0,1,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36471167295e-05,-0.999999993267
011,human,2,41,794.004,0.79,Red,Blue,left,rich,794.385,0.381,1.0,794.794,0.466,reward,795.277,1.299,796.576,0.65,0,-0.964955903855,0,1,-20,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931984224507,0.999999993003
011,human,2,42,797.236,0.673,Red,Blue,left,rich,797.513,0.277,1.0,797.909,0.4,reward,798.326,1.299,799.625,0.666,0,-1.28373777279,0,2,-19,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995373854252,0.0680157754934
011,human,2,43,800.302,0.84,Red,Blue,left,rich,800.737,0.435,1.0,801.141,0.433,reward,801.591,1.299,802.891,0.966,0,-0.832409247893,0,3,-18,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685349107,0.00462614574834
011,human,2,44,803.867,0.756,Red,Blue,left,rich,804.225,0.357,1.0,804.623,0.566,reward,805.206,1.3,806.506,0.683,0,-1.0300194972,0,4,-17,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978598775,0.00031465089282
011,human,2,45,807.199,0.756,Red,Blue,left,rich,807.545,0.345,1.0,807.956,0.45,reward,808.422,1.3,809.722,0.95,0,-1.06421086195,0,5,-16,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999998544379,2.14012246346e-05
011,human,2,46,810.681,0.773,Red,Blue,left,rich,811.056,0.375,1.0,811.454,0.533,reward,812.004,1.299,813.304,0.65,0,-0.980829253012,0,6,-15,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999900995,1.45562090026e-06
011,human,2,47,813.964,0.79,Red,Blue,left,rich,814.344,0.381,1.0,814.753,0.4,no_incentive,815.17,0.7,815.869,0.9,0,-0.964955903855,0,7,-14,2,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36471090112e-05,-0.999999900995
011,human,2,48,816.779,0.723,Red,Blue,right,lean,817.096,0.317,0.0,817.502,0.45,no_incentive,817.969,0.7,818.668,0.5,0,-1.1488535051,0,8,-13,1,1,0,0.931984224031,0.999916352883,0.00141997450788,6.99684018426e-09,-8.36471167295e-05
011,human,2,49,819.178,0.74,Red,Blue,left,rich,819.52,0.342,1.0,819.918,0.4,reward,820.334,1.3,821.634,0.916,0,-1.07294454192,0,9,-12,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989913354,0.999916352891
011,human,2,50,822.56,0.723,Red,Blue,left,rich,822.872,0.312,1.0,823.283,0.45,reward,823.75,1.3,825.049,0.9,0,-1.16475209117,0,10,-11,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374241183,0.0680100866463
011,human,2,51,825.959,0.74,Red,Blue,left,rich,826.288,0.329,1.0,826.699,0.583,reward,827.299,1.3,828.598,0.6,0,-1.11169752822,0,11,-10,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685375425,0.00462575881698
011,human,2,52,829.208,0.74,Red,Blue,left,rich,829.536,0.328,1.0,829.948,0.433,no_incentive,830.398,0.7,831.097,0.983,0,-1.1147416706,0,12,-9,2,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36207998539e-05,-0.999685375425
011,human,2,53,832.09,0.79,Red,Blue,right,lean,832.472,0.382,0.0,832.88,0.516,no_incentive,833.413,0.7,834.113,0.616,0,-0.962334670376,0,13,-8,1,1,0,0.931984224031,0.999916352883,0.00141997450788,5.85265511572e-13,-6.99684018426e-09
011,human,2,54,834.739,0.723,Red,Blue,left,rich,835.056,0.317,1.0,835.462,0.433,reward,835.912,1.3,837.212,0.616,0,-1.1488535051,0,14,-7,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989911564,0.9999163792
011,human,2,55,837.838,0.956,Red,Blue,left,rich,838.384,0.546,1.0,838.795,0.583,reward,839.394,1.3,840.694,0.716,0,-0.605136303237,0,15,-6,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374241061,0.0680100884357
011,human,2,56,841.42,0.973,Red,Blue,left,rich,841.992,0.572,1.0,842.393,0.45,reward,842.86,1.3,844.159,0.9,0,-0.558616287602,0,16,-5,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685375416,0.00462575893869
011,human,2,57,845.069,0.79,Red,Blue,left,rich,845.456,0.387,1.0,845.859,0.4,reward,846.275,1.3,847.575,0.633,0,-0.949330585952,0,17,-4,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978600565,0.000314624583662
011,human,2,58,848.218,1.106,Red,Blue,left,rich,848.92,0.702,1.0,849.324,0.466,reward,849.807,1.3,851.107,0.816,0,-0.353821874956,0,18,-3,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999998544501,2.13994351967e-05
011,human,2,59,851.933,0.723,Red,Blue,left,rich,852.248,0.315,1.0,852.656,0.45,reward,853.123,1.3,854.422,0.95,0,-1.15518264016,0,19,-2,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999901003,1.45549919017e-06
011,human,2,60,855.382,0.64,Red,Blue,left,rich,855.616,0.234,1.0,856.022,0.516,reward,856.555,1.3,857.855,0.966,0,-1.45243416362,0,20,-1,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999993267,9.89969068943e-08
011,human,2,62,861.73,1.073,Red,Blue,left,lean,862.392,0.662,0.0,862.803,0.533,no_incentive,863.353,0.7,864.052,0.583,1,-0.412489723045,0,21,0,2,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36471167295e-05,-0.999999993267
011,human,2,63,864.646,0.806,Red,Blue,right,rich,865.04,0.394,1.0,865.452,0.55,reward,866.018,1.3,867.318,0.516,0,-0.931404369684,0,1,-21,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931984224031,0.999999999999
011,human,2,64,867.844,0.856,Red,Blue,right,rich,868.296,0.451,1.0,868.701,0.55,no_incentive,869.267,0.7,869.967,0.566,0,-0.796287939479,0,2,-20,1,1,0,0.931984224031,0.999916352883,0.00141997450788,7.79577937025e-05,-0.931984224031
011,human,2,65,870.544,0.873,Red,Blue,left,lean,871.016,0.472,0.0,871.416,0.516,reward,871.95,1.299,873.249,0.933,0,-0.750776293397,0,3,-19,2,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989913354,0.999916352883
011,human,2,66,874.192,0.773,Red,Blue,left,lean,874.56,0.368,0.0,874.965,0.466,no_incentive,875.448,0.7,876.148,0.866,0,-0.999672340813,0,4,-18,2,1,0,0.931984224031,0.999916352883,0.00141997450788,7.7958269598e-05,-0.931989913354
011,human,2,67,877.025,0.956,Red,Blue,right,rich,877.576,0.551,1.0,877.981,0.55,no_incentive,878.547,0.7,879.247,0.766,0,-0.596020469829,0,5,-17,1,1,0,0.931984224031,0.999916352883,0.00141997450788,6.5209447137e-09,-7.79577937025e-05
011,human,2,68,880.023,0.706,Red,Blue,left,lean,880.32,0.296,0.0,880.73,0.516,no_incentive,881.263,0.7,881.963,0.683,0,-1.21739582466,0,6,-16,2,1,0,0.931984224031,0.999916352883,0.00141997450788,6.520984521e-09,-7.7958269598e-05
011,human,2,69,882.656,0.74,Red,Blue,right,rich,882.992,0.336,1.0,883.396,0.483,no_incentive,883.895,0.7,884.595,0.85,0,-1.09064411902,0,7,-15,1,1,0,0.931984224031,0.999916352883,0.00141997450788,5.45458227326e-13,-6.5209447137e-09
011,human,2,70,885.455,0.773,Red,Blue,left,lean,885.816,0.361,0.0,886.228,0.5,no_incentive,886.744,0.7,887.444,0.883,0,-1.01887732065,0,8,-14,2,1,0,0.931984224031,0.999916352883,0.00141997450788,5.45461557092e-13,-6.520984521e-09
011,human,2,71,888.337,0.756,Red,Blue,right,rich,888.696,0.358,1.0,889.093,0.533,reward,889.643,1.299,890.943,0.583,0,-1.02722229258,0,9,-13,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931984224031,0.999999999999
011,human,2,72,891.536,1.039,Red,Blue,right,rich,892.168,0.631,1.0,892.576,0.45,reward,893.042,1.3,894.342,0.583,0,-0.460449416441,0,10,-12,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995373854219,0.0680157759693
011,human,2,73,894.935,1.006,Red,Blue,right,rich,895.536,0.601,1.0,895.941,0.55,reward,896.508,1.3,897.807,0.766,0,-0.509160344447,0,11,-11,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685349105,0.0046261457807
011,human,2,74,898.584,0.74,Red,Blue,right,rich,898.92,0.336,1.0,899.323,0.483,reward,899.823,1.3,901.123,0.916,0,-1.09064411902,0,12,-10,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978598775,0.000314650895021
011,human,2,75,902.049,0.79,Red,Blue,right,rich,902.431,0.382,1.0,902.839,0.566,no_incentive,903.422,0.7,904.121,0.983,0,-0.962334670376,0,13,-9,1,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36453271419e-05,-0.999978598775
011,human,2,76,905.115,0.873,Red,Blue,left,lean,905.575,0.461,0.0,905.987,0.516,no_incentive,906.521,0.7,907.22,0.866,0,-0.774357235985,0,14,-8,2,1,0,0.931984224031,0.999916352883,0.00141997450788,4.56262868447e-17,-5.45461557092e-13
011,human,2,77,908.097,0.757,Red,Blue,right,rich,908.447,0.35,1.0,908.853,0.416,reward,909.286,1.3,910.586,0.683,0,-1.0498221245,0,15,-7,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.931989913233,0.999916354673
011,human,2,78,911.279,0.756,Red,Blue,right,rich,911.631,0.352,1.0,912.035,0.433,reward,912.485,1.3,913.785,0.583,0,-1.04412410338,0,16,-6,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.995374241175,0.0680100867675
011,human,2,79,914.378,0.79,Red,Blue,right,rich,914.759,0.381,1.0,915.168,0.45,reward,915.634,1.3,916.934,0.55,0,-0.964955903855,0,17,-5,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999685375424,0.00462575882523
011,human,2,80,917.494,0.873,Red,Blue,right,rich,917.959,0.466,1.0,918.366,0.566,reward,918.95,1.299,920.249,0.85,0,-0.763569644856,0,18,-4,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999978600565,0.000314624575945
011,human,2,81,921.109,0.74,Red,Blue,right,rich,921.447,0.338,1.0,921.849,0.433,reward,922.298,1.3,923.598,0.616,0,-1.0847093835,0,19,-3,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999998544501,2.13994346718e-05
011,human,2,82,924.224,0.856,Red,Blue,right,rich,924.671,0.447,1.0,925.081,0.533,reward,925.631,1.3,926.93,0.733,0,-0.805196684369,0,20,-2,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999901003,1.45549915453e-06
011,human,2,83,927.673,0.723,Red,Blue,right,rich,927.991,0.318,1.0,928.396,0.383,reward,928.796,1.3,930.096,0.95,0,-1.1457038962,0,21,-1,1,1,1,0.931984224031,0.999916352883,0.00141997450788,0.999999993267,9.89969044518e-08
011,human,2,85,934.154,0.673,Red,Blue,right,lean,934.431,0.277,0.0,934.827,0.583,no_incentive,935.427,0.7,936.127,0.55,1,-1.28373777279,0,22,0,1,1,0,0.931984224031,0.999916352883,0.00141997450788,8.36471167295e-05,-0.999999993267
